33.74537	-84.37375	2281.333	-4221.584
33.78593	-84.4002	-665.5001	1215.313
33.77575	-84.37142	2540.1	-148.95
33.79424	-84.37341	2320	2328.625
33.77835	-84.37022	2674.667	199.7084
33.786	-84.36453	3308.75	1224.313
33.78338	-84.38105	1468.8	873.125
33.74645	-84.3811	1462.869	-4076.303
33.78859	-84.36796	2927.5	1571.031
33.79576	-84.38537	988.3334	2533.708
33.78343	-84.40704	-1425.667	879.0001
33.7893	-84.39603	-201	1666.417
33.74517	-84.38254	1302.75	-4247
33.76233	-84.36604	3140.5	-1948.25
33.78277	-84.36812	2909.25	791.5625
33.75821	-84.41198	-1977.625	-2500.156
33.78838	-84.36646	3093.167	1543.833
33.78798	-84.39557	-149.5	1489.675
33.77425	-84.37355	2305	-350.45
33.76567	-84.37232	2440	-1499.688
33.78939	-84.38163	1404.5	1679.188
33.76443	-84.40911	-1658.333	-1666.042
33.78384	-84.36712	3021.167	935.1666
33.76113	-84.37798	1809.75	-2108.25
33.75028	-84.39229	215.75	-3562.563
33.77246	-84.39469	-51.25	-590.2125
33.76255	-84.36887	2824.25	-1918.625
33.74456	-84.38545	978.0001	-4329.375
33.7756	-84.37098	2589	-168.625
33.79481	-84.4043	-1121.6	2405.2
33.75566	-84.37141	2541.5	-2842.3
33.76601	-84.36925	2783	-1455.125
33.75642	-84.37402	2251.167	-2740.625
33.78436	-84.40488	-1186.75	1005.063
33.79695	-84.37942	1650.667	2692.167
33.76187	-84.36412	3353.5	-2009.625
33.78016	-84.36479	3279	442.0001
33.75141	-84.40872	-1614.5	-3411.5
33.78172	-84.4065	-1366.5	650.25
33.76584	-84.41026	-1786	-1477.5
33.74286	-84.37778	1831.625	-4556.719
33.7854	-84.38604	911.0001	1143.45
33.78942	-84.37889	1708.25	1682.75
33.79909	-84.40218	-887.0001	2979.656
33.77777	-84.3708	2610	121.75
33.79599	-84.40144	-804	2563.625
33.77116	-84.4114	-1913	-764.0938
33.77642	-84.37611	2018.333	-60.08331
33.78163	-84.37993	1593.5	639.2501
33.75167	-84.40244	-914.0001	-3376.375
33.79838	-84.404	-1088.556	2884.195
33.79504	-84.3666	3079	2436.167
33.77598	-84.41224	-2006.333	-118.0833
33.79802	-84.41254	-2039.6	2836.15
33.76586	-84.37225	2449.125	-1475.063
33.78384	-84.36456	3304.75	934.5625
33.77015	-84.37428	2222.1	-900.4501
33.7647	-84.40412	-1101.333	-1630.667
33.76656	-84.41351	-2148.125	-1380.031
33.77774	-84.38082	1493.5	117.875
33.7995	-84.39805	-425.5	3033.875
33.74273	-84.39305	129.75	-4573.375
33.76444	-84.40546	-1250	-1665.125
33.78333	-84.40446	-1139.25	867.25
33.74394	-84.37447	2202	-4411.625
33.8015	-84.3951	-97	3302.125
33.77039	-84.38002	1583.75	-867.625
33.77642	-84.41154	-1928.5	-59
33.77727	-84.36975	2726.2	54.30005
33.76208	-84.36804	2917.667	-1980.667
33.75665	-84.40668	-1387	-2708.667
33.74501	-84.3725	2421	-4268.375
33.79815	-84.39745	-359	2853.417
33.77418	-84.3808	1496.5	-359.5625
33.76744	-84.37042	2650.833	-1262.958
33.79562	-84.40582	-1290.75	2513.531
33.79972	-84.36861	2853.8	3064.65
33.75719	-84.36912	2798	-2635.7
33.76743	-84.37596	2034.7	-1263.1
33.77886	-84.37458	2188	266.875
33.77424	-84.37834	1769.75	-352.0625
33.79802	-84.39934	-569.6	2835.85
33.78209	-84.40484	-1181.5	700.625
33.7595	-84.40962	-1715	-2326.714
33.74433	-84.37453	2193.091	-4360.023
33.75515	-84.3752	2119.522	-2909.881
33.7558	-84.41257	-2043	-2823.375
33.7675	-84.41039	-1800.833	-1255.542
33.79636	-84.4051	-1210.667	2614
33.7976	-84.39851	-476.2501	2780.5
33.7454	-84.40134	-791.1251	-4216.531
33.78433	-84.398	-421.1251	1001.125
33.80093	-84.364	3368	3225.55
33.76903	-84.36815	2905.75	-1049.75
33.78988	-84.39744	-359	1744.15
33.79918	-84.40144	-802.4	2991.55
33.7646	-84.37048	2644.625	-1643.563
33.75424	-84.36466	3294.375	-3031.719
33.77885	-84.40652	-1370.14	267.13
33.76444	-84.41144	-1917	-1665.667
33.79945	-84.38395	1145.923	3027.942
33.8005	-84.38523	1003	3167.85
33.74429	-84.3776	1853	-4365.5
33.77319	-84.37082	2607.5	-491.8438
33.74748	-84.4025	-920.4445	-3937.458
33.77441	-84.3783	1774.5	-328.625
33.76888	-84.37153	2528.539	-1070.519
33.75216	-84.3937	58	-3311.125
33.79644	-84.39841	-466.5	2623.875
33.79853	-84.41298	-2090.292	2903.615
33.79701	-84.3847	1061.333	2701.167
33.77121	-84.41235	-2019.5	-757.1875
33.7597	-84.36576	3171.375	-2301.375
33.78688	-84.37926	1667.5	1341.875
33.7718	-84.38674	833.5	-678.75
33.78963	-84.39472	-55.5	1711.313
33.75775	-84.3646	3300.8	-2561.4
33.78077	-84.38932	547.1667	522.875
33.76106	-84.40514	-1214.5	-2118.25
33.76389	-84.4108	-1846.625	-1738.063
33.78192	-84.38358	1186.667	677.625
33.76185	-84.4097	-1723.333	-2011.708
33.7847	-84.40499	-1199.375	1050.719
33.79672	-84.39851	-477.5	2662.125
33.75713	-84.40404	-1091.75	-2644.531
33.77797	-84.37499	2143.125	148.7813
33.7747	-84.37547	2089.25	-289.5
33.76881	-84.39138	315.2325	-1079.064
33.74629	-84.40485	-1183	-4097.375
33.78487	-84.37996	1589.5	1073.875
33.78191	-84.36501	3255.667	676.2085
33.78866	-84.3962	-220.25	1581.625
33.78297	-84.3972	-331.75	818
33.7748	-84.40306	-983.1924	-276
33.75118	-84.39848	-473.2	-3441.3
33.74288	-84.38198	1364.5	-4553.625
33.78141	-84.37302	2362	608.5834
33.76414	-84.3647	3290.8	-1704.9
33.76337	-84.3658	3166.375	-1808.531
33.78064	-84.38435	1100.5	506.6564
33.74279	-84.40063	-713.0001	-4566.333
33.7592	-84.40803	-1538.375	-2367.031
33.75753	-84.41166	-1942	-2590.833
33.7616	-84.36398	3370.5	-2046.563
33.78546	-84.39798	-418	1151.917
33.79555	-84.38358	1187.5	2505.125
33.75169	-84.36467	3292.6	-3373.9
33.75212	-84.39168	284.25	-3315.875
33.79554	-84.36712	3020.5	2503.938
33.77448	-84.39113	346	-319.4722
33.7628	-84.3702	2676.5	-1885
33.77861	-84.37501	2140	233.4375
33.77471	-84.41204	-1984.5	-288.625
33.76976	-84.37156	2525	-952.9688
33.79283	-84.39641	-243.75	2139.875
33.77293	-84.40476	-1173.607	-527.7768
33.78739	-84.36691	3043	1410.625
33.76732	-84.37351	2307.5	-1279.5
33.797	-84.37717	1901.2	2698.5
33.78761	-84.38063	1515	1440.75
33.7965	-84.38073	1504.308	2631.865
33.7541	-84.36987	2713.5	-3050.25
33.77882	-84.40051	-699.0001	262.9375
33.7813	-84.37569	2065.5	594.5
33.79524	-84.37677	1944	2463.625
33.78308	-84.39799	-418.875	833.5001
33.76432	-84.36446	3316.5	-1680.625
33.79876	-84.36524	3228.846	2935.25
33.76527	-84.37135	2547.778	-1553.611
33.76683	-84.3951	-96.73333	-1345.283
33.75626	-84.37019	2676.5	-2761.188
33.7892	-84.37958	1632.563	1653.985
33.78875	-84.39649	-253	1592.813
33.8005	-84.4034	-1020.513	3167.583
33.77253	-84.36949	2755.75	-581.4375
33.79567	-84.36419	3346	2520.875
33.77805	-84.3763	1998	158
33.75565	-84.41192	-1971.333	-2843.75
33.78151	-84.38087	1488.25	623.0626
33.79656	-84.41048	-1810.75	2639.75
33.77898	-84.37869	1730.625	283.1875
33.76738	-84.39678	-285	-1270.688
33.77892	-84.40482	-1179.941	274.9854
33.78871	-84.36825	2894.667	1587.604
33.78335	-84.38959	517	868.9167
33.77858	-84.40796	-1529.125	229.25
33.77679	-84.38068	1509.25	-9.5625
33.78704	-84.39784	-402.9001	1363.825
33.74531	-84.37733	1882.25	-4228.75
33.75774	-84.36644	3096.5	-2563.25
33.7637	-84.40537	-1241	-1764
33.76064	-84.38362	1182	-2175.3
33.77508	-84.37248	2420.75	-238.8125
33.79382	-84.38187	1377	2272.25
33.79148	-84.4037	-1055.375	1959.219
33.7751	-84.3745	2197.625	-236.25
33.78863	-84.36914	2795	1577.281
33.74514	-84.40627	-1341.25	-4251.438
33.7566	-84.39388	38.90909	-2716
33.74429	-84.40729	-1454.5	-4365.25
33.77035	-84.4128	-2069	-872.675
33.78181	-84.36629	3112.8	663.4501
33.76373	-84.36497	3259.3	-1760.65
33.78544	-84.39994	-636.5001	1149.875
33.74242	-84.38715	789.1334	-4614.367
33.76868	-84.39473	-58.48148	-1096.657
33.77712	-84.37489	2154.5	33.81256
33.78119	-84.37415	2237	580.0001
33.77932	-84.38466	1067.25	329.6876
33.77722	-84.39487	-71.16666	47.08331
33.79383	-84.38225	1334.5	2274.5
33.78198	-84.40588	-1297.667	686.4167
33.77522	-84.37849	1753.625	-221
33.79424	-84.38471	1060.167	2329.042
33.74487	-84.40733	-1458.385	-4286.962
33.78318	-84.39945	-582.2501	845.9376
33.76802	-84.41241	-2025.583	-1185.938
33.77246	-84.37103	2584	-590.3125
33.77612	-84.37791	1818.5	-100.6875
33.74389	-84.37691	1929.6	-4419
33.78354	-84.40108	-763.3334	894.375
33.76258	-84.36512	3243	-1914.438
33.74266	-84.38702	803.0001	-4583.5
33.77741	-84.37047	2647.2	73.29999
33.75864	-84.36488	3269.5	-2442.125
33.76156	-84.37014	2683	-2051.375
33.79926	-84.39404	20	3002.5
33.76448	-84.40651	-1367.5	-1660.3
33.75713	-84.40348	-1030.625	-2645.063
33.77453	-84.38357	1187.917	-312.625
33.79491	-84.37218	2455.167	2418.729
33.75994	-84.40502	-1201.75	-2267.25
33.76032	-84.40657	-1374.5	-2217.5
33.79437	-84.40424	-1116.083	2347.333
33.77601	-84.37845	1758.625	-113.875
33.77036	-84.40321	-1000.5	-871.9375
33.75063	-84.36689	3045.6	-3515.65
33.77324	-84.37	2697.286	-486.5714
33.76845	-84.41203	-1983.75	-1127.438
33.75308	-84.36961	2741	-3187.3
33.77728	-84.37671	1951.333	56.25
33.7752	-84.37967	1621.5	-223.5625
33.79866	-84.37173	2506.167	2922.042
33.74902	-84.39415	7.666667	-3730.806
33.79558	-84.37644	1982.167	2508.458
33.75747	-84.41104	-1873	-2599.375
33.77489	-84.37742	1872.333	-264.375
33.78355	-84.40012	-656.0001	895.3751
33.78753	-84.4045	-1144.313	1429.031
33.76556	-84.3737	2287	-1514
33.78205	-84.36665	3073	695.375
33.74729	-84.37792	1817.125	-3962.75
33.79412	-84.38347	1199.25	2313.438
33.76843	-84.36878	2834.625	-1130.313
33.7958	-84.40011	-655.5385	2538.635
33.80116	-84.39606	-204.6	3257.417
33.79636	-84.40412	-1102.143	2613.572
33.78611	-84.36657	3081.5	1239.375
33.75602	-84.36864	2851	-2793.375
33.77043	-84.37634	1993	-861.8928
33.78824	-84.36436	3326.75	1524.875
33.75883	-84.36616	3127.5	-2417.625
33.79271	-84.40607	-1319.572	2123.5
33.75528	-84.38393	1146.632	-2893.513
33.78544	-84.41067	-1831.667	1149.361
33.79642	-84.36697	3037	2621.75
33.76968	-84.37379	2277	-963.625
33.76292	-84.36481	3277.25	-1869.563
33.77558	-84.38079	1497.5	-171.75
33.75035	-84.38075	1501.5	-3553.375
33.77568	-84.37008	2690	-157.9375
33.77971	-84.37363	2294.5	381.4376
33.77797	-84.36398	3370.667	147.0417
33.74637	-84.38014	1569.2	-4086.25
33.77489	-84.37972	1615.688	-263.9219
33.7625	-84.41047	-1810	-1924.875
33.75598	-84.37081	2607.8	-2798.85
33.77035	-84.37316	2346.5	-873.25
33.80119	-84.39529	-119.2632	3260.211
33.78985	-84.36974	2726.4	1740.9
33.78656	-84.39851	-478	1299.625
33.78394	-84.38725	778.3126	947.5939
33.79994	-84.4134	-2135.25	3093.188
33.76926	-84.41326	-2119.25	-1019.375
33.76762	-84.41287	-2076.583	-1238.667
33.78885	-84.3963	-231.5	1606.5
33.74541	-84.37526	2113.375	-4214.844
33.77711	-84.39272	167.75	33.37506
33.7653	-84.411	-1868	-1550
33.80162	-84.3896	517.6154	3317.712
33.77449	-84.37943	1649.75	-318.875
33.7927	-84.39001	471.2501	2122.313
33.75939	-84.38731	771.7501	-2342.375
33.77116	-84.41196	-1975.333	-764.75
33.80173	-84.39021	446.6	3334.283
33.78078	-84.37434	2215	524.8751
33.76881	-84.39138	316.2326	-1079.064
33.79449	-84.40647	-1363.5	2363.875
33.75565	-84.3764	1986.25	-2842.938
33.75202	-84.40125	-782.7501	-3328.875
33.76443	-84.4118	-1958.583	-1666.042
33.75961	-84.41311	-2103.941	-2310.963
33.78237	-84.3671	3022.083	738.125
33.78342	-84.4026	-932.6251	878.1251
33.76392	-84.41094	-1862.167	-1734.542
33.78539	-84.36884	2829.75	1143.5
33.74348	-84.39904	-536.4	-4473.7
33.79594	-84.40351	-1033.75	2557.25
33.77011	-84.38699	806.7778	-905.0555
33.79958	-84.40199	-864.2501	3044.375
33.76105	-84.40495	-1195	-2119.313
33.79646	-84.36596	3150.125	2626.469
33.77171	-84.41164	-1938.25	-690.6875
33.79733	-84.40054	-703.7273	2743.773
33.76321	-84.41019	-1778.5	-1829.688
33.7781	-84.39568	-161.25	165.6875
33.79761	-84.36777	2947.4	2781.2
33.80032	-84.37691	1930.25	3143.75
33.74655	-84.4021	-876.2354	-4063.118
33.76411	-84.41235	-2019.375	-1708.844
33.76265	-84.41248	-2032.556	-1904.806
33.74912	-84.36848	2869	-3717.375
33.75287	-84.40819	-1556	-3216.139
33.78736	-84.36449	3312.333	1407
33.75888	-84.40846	-1586.4	-2410.3
33.78175	-84.40578	-1287.5	654.5001
33.75565	-84.3709	2598.25	-2843.813
33.77718	-84.37827	1776.75	41.84381
33.79998	-84.40858	-1599.571	3098.607
33.75267	-84.37705	1912.667	-3241.426
33.78526	-84.39742	-355.8	1124.95
33.78245	-84.364	3367.5	748.3751
33.76614	-84.39156	296.4167	-1437.75
33.75155	-84.4005	-698.5001	-3392.063
33.76031	-84.41068	-1833	-2218
33.74775	-84.36591	3155.333	-3901.833
33.78283	-84.41074	-1840	799.125
33.80126	-84.38271	1282.714	3269.857
33.79181	-84.36635	3105.5	2002.74
33.78387	-84.36678	3057.667	940.0834
33.76717	-84.37355	2303.125	-1298.531
33.77796	-84.37156	2525	147
33.78493	-84.36945	2759	1082.107
33.78012	-84.41135	-1908	436.5
33.75989	-84.40318	-996.1667	-2274.333
33.77592	-84.37509	2132	-126.625
33.74771	-84.37572	2061.5	-3906.917
33.79596	-84.36714	3017.25	2560.25
33.78236	-84.36615	3127.5	736.7813
33.74849	-84.36549	3201.4	-3802.7
33.7873	-84.3979	-409	1398.8
33.76532	-84.36885	2827.5	-1546.75
33.75705	-84.40943	-1693.429	-2655
33.76289	-84.37576	2057.625	-1872.375
33.79758	-84.38182	1382.385	2776.846
33.76469	-84.37581	2051.45	-1631.238
33.79007	-84.37643	1983.625	1770.063
33.78589	-84.38351	1195.31	1210.267
33.76095	-84.40954	-1706.2	-2132.65
33.75243	-84.37029	2667.25	-3273.625
33.77606	-84.36934	2773.5	-107.375
33.75699	-84.36597	3149	-2663.125
33.76674	-84.41237	-2021	-1356.688
33.75138	-84.40748	-1475.125	-3414.813
33.78307	-84.37907	1689.625	832.1564
33.75615	-84.3672	3011	-2776.625
33.75713	-84.3705	2643	-2645.375
33.79248	-84.38196	1367	2092.75
33.7976	-84.37395	2258.5	2780.563
33.79502	-84.36493	3264.333	2434.75
33.77951	-84.4054	-1243.333	355.1667
33.76033	-84.36617	3126.167	-2216.75
33.76504	-84.37029	2665.75	-1584.875
33.76711	-84.37078	2611.25	-1307.25
33.79974	-84.41282	-2070.667	3066.292
33.79646	-84.38167	1399.385	2626.423
33.75705	-84.3691	2800	-2654.333
33.79443	-84.38023	1559	2355.313
33.7902	-84.37457	2190.5	1787.875
33.7941	-84.40524	-1226.25	2311.25
33.79567	-84.38223	1336.222	2521.583
33.78989	-84.38309	1241.8	1746.8
33.75468	-84.37962	1626.75	-2973.5
33.79376	-84.38354	1190.125	2265.563
33.74271	-84.36665	3073.6	-4576.851
33.77514	-84.37533	2105.333	-231.75
33.75836	-84.36687	3048.857	-2480.036
33.79965	-84.37021	2675.2	3054.85
33.78631	-84.36533	3220	1266.094
33.78999	-84.3819	1374.5	1760.313
33.75706	-84.3712	2565.2	-2654.55
33.79862	-84.37925	1669.2	2916.15
33.7487	-84.40126	-784.0001	-3773.85
33.78362	-84.3859	927.7858	904.8394
33.76927	-84.41213	-1994.333	-1017.333
33.75211	-84.37101	2585.5	-3317.375
33.78381	-84.39955	-593.0001	930.5
33.77869	-84.3699	2709.25	245.2188
33.79816	-84.39842	-468.5883	2854.544
33.77539	-84.41074	-1839	-197.6875
33.79448	-84.40372	-1055.9	2361.225
33.79932	-84.40366	-1050.833	3009.708
33.78753	-84.4099	-1745.5	1429.188
33.78782	-84.36749	2978.5	1468.25
33.79339	-84.38048	1532.375	2215.594
33.76426	-84.37218	2455.25	-1690.25
33.74264	-84.36591	3154.5	-4586
33.78358	-84.369	2811.25	899.5625
33.75117	-84.40693	-1414	-3443.458
33.76708	-84.40788	-1518.429	-1312
33.7659	-84.39323	109.8824	-1469.912
33.78054	-84.3645	3312.25	492.1251
33.76801	-84.39369	58.69231	-1187.365
33.74435	-84.37511	2130	-4356.563
33.77892	-84.40445	-1137.867	274.7667
33.77709	-84.37889	1709.4	30.39996
33.76135	-84.41338	-2133	-2078.75
33.75065	-84.40636	-1351.333	-3512.583
33.75257	-84.40248	-920.0001	-3255.2
33.76929	-84.3715	2532	-1016.125
33.79253	-84.40903	-1649.5	2100.063
33.76684	-84.39584	-177.9667	-1343.692
33.78413	-84.40508	-1208.5	973.5625
33.78804	-84.39618	-218	1498.167
33.78766	-84.39349	81.66667	1447.083
33.79147	-84.37505	2136	1957.188
33.76309	-84.4134	-2135.471	-1845.75
33.75839	-84.36737	2991.714	-2475.75
33.75242	-84.37278	2389	-3275.938
33.77897	-84.38299	1252	281.7501
33.76753	-84.40825	-1561.75	-1251.25
33.7923	-84.37616	2013	2069.844
33.74538	-84.37459	2187.429	-4219.643
33.79937	-84.38464	1069.833	3018.236
33.77589	-84.3836	1185	-130.125
33.75721	-84.40559	-1266.917	-2634.521
33.7534	-84.41013	-1770.636	-3144.796
33.74408	-84.3727	2397.556	-4393.667
33.75988	-84.40301	-977.9232	-2275.846
33.78597	-84.39427	-5.5	1220.438
33.79566	-84.38515	1011.5	2519.25
33.77999	-84.40356	-1036.753	419.3905
33.79342	-84.38246	1312.625	2219.625
33.75605	-84.41256	-2042.222	-2790.139
33.77761	-84.37926	1668	99.6875
33.79756	-84.3744	2209	2774.625
33.79416	-84.40549	-1253.063	2318.906
33.76466	-84.37323	2339.333	-1635.75
33.74749	-84.36587	3159.5	-3935.938
33.76368	-84.38298	1253.333	-1766.417
33.77488	-84.39486	-69.97222	-266.2639
33.78909	-84.39559	-152.3333	1639.417
33.78765	-84.36496	3260.5	1445.542
33.78122	-84.37617	2010.5	583.1251
33.76213	-84.37267	2402.583	-1975.646
33.75565	-84.37198	2477.5	-2843.938
33.79405	-84.36754	2973.75	2303.625
33.76707	-84.38226	1334	-1313.125
33.8008	-84.38189	1374.4	3208.25
33.79942	-84.4099	-1747	3023.75
33.75567	-84.37742	1872.75	-2840.625
33.76519	-84.411	-1868.25	-1565.125
33.76029	-84.40513	-1214.125	-2221.219
33.80054	-84.38158	1409.111	3173.556
33.75629	-84.36945	2761.5	-2758.313
33.76593	-84.41296	-2086.375	-1465.531
33.74533	-84.37319	2343.333	-4225
33.78469	-84.37753	1861.167	1049.417
33.78246	-84.40447	-1140.833	749.5001
33.77369	-84.38047	1533.786	-426.3036
33.76686	-84.41167	-1943	-1340.375
33.78531	-84.36452	3310	1131.75
33.78273	-84.37859	1743.464	785.6608
33.74534	-84.37605	2025	-4224.875
33.772	-84.40465	-1159.8	-651.3
33.77744	-84.37736	1879.5	76.5
33.78705	-84.39539	-130.5	1365.313
33.79228	-84.38242	1316.25	2066.063
33.76659	-84.41139	-1911.583	-1377.875
33.76993	-84.41034	-1795.25	-929.625
33.78349	-84.39981	-623.5909	888.4432
33.78074	-84.38967	507.75	518.8751
33.75814	-84.36772	2953.5	-2509.125
33.75637	-84.37026	2668.667	-2747.25
33.78208	-84.40149	-808.0001	698.8125
33.74376	-84.40285	-960.077	-4436.154
33.76793	-84.40693	-1415	-1196.844
33.79425	-84.40382	-1069	2331.25
33.79457	-84.38865	621.1667	2373.583
33.78133	-84.41038	-1799.625	599.6251
33.74451	-84.36458	3303.5	-4335.75
33.76944	-84.36802	2920	-995.4584
33.76885	-84.37542	2095.333	-1074.167
33.77888	-84.38032	1550.333	269.7917
33.74395	-84.39399	25.61539	-4410.27
33.77708	-84.40123	-779.5001	29.75
33.75932	-84.36468	3291.75	-2351.813
33.79943	-84.40828	-1565.375	3024.969
33.77651	-84.37197	2479.125	-47.24997
33.76216	-84.39684	-291.25	-1971.063
33.74516	-84.39988	-629.7501	-4248.563
33.75869	-84.36676	3059.75	-2435.25
33.74484	-84.40585	-1294.333	-4291.688
33.77691	-84.38218	1343	6.125
33.79696	-84.37357	2300.9	2692.825
33.79825	-84.36639	3100.5	2866.542
33.77702	-84.37487	2156.5	20
33.79686	-84.37638	1988.857	2681
33.75035	-84.38956	519.9	-3553.65
33.76148	-84.4046	-1155	-2061.438
33.74915	-84.3866	850.2501	-3714
33.76927	-84.37272	2395.5	-1018.083
33.76502	-84.38618	896.077	-1586.885
33.77637	-84.36849	2867	-65.9375
33.76158	-84.36413	3353.333	-2048.458
33.78438	-84.40041	-689.5001	1007.688
33.74261	-84.36499	3257.25	-4590.375
33.76896	-84.41204	-1984	-1059.042
33.80152	-84.36525	3229.333	3304.917
33.77724	-84.37701	1917	50.18756
33.77433	-84.37974	1614.333	-340
33.76582	-84.40973	-1727	-1479.625
33.76295	-84.36884	2829.25	-1864.125
33.78284	-84.41035	-1795.333	801.3334
33.76993	-84.41105	-1874.375	-929.4375
33.75415	-84.38362	1181.364	-3043.841
33.79761	-84.37726	1889.063	2780.922
33.79659	-84.38858	629.0313	2643.117
33.77219	-84.36813	2907.6	-626.55
33.79406	-84.37381	2274	2305.594
33.78083	-84.41048	-1810.5	531.8125
33.76958	-84.41276	-2064.417	-976.4375
33.75665	-84.37086	2603	-2709.083
33.78746	-84.39695	-303.2	1420.5
33.7629	-84.36639	3100.667	-1872.167
33.75502	-84.37184	2493	-2927
33.78772	-84.40028	-674.75	1455.25
33.76296	-84.36829	2891.375	-1863.031
33.77693	-84.38697	808.6876	9.328125
33.78399	-84.40347	-1030	955.25
33.79428	-84.37701	1919	2334.75
33.75745	-84.37065	2626.5	-2601.625
33.77431	-84.3692	2788.5	-343.0625
33.74543	-84.37689	1930.4	-4212.275
33.79632	-84.38542	981.7501	2607.406
33.79827	-84.37691	1928.5	2870.25
33.78663	-84.39648	-251	1309.25
33.78717	-84.39744	-358.6667	1380.979
33.77425	-84.37972	1616.083	-350.2917
33.78908	-84.36444	3318.5	1637.625
33.75731	-84.36915	2794.5	-2620.875
33.79199	-84.36723	3008	2027.083
33.79819	-84.37706	1912.5	2859.25
33.77563	-84.3715	2532	-164.5833
33.80098	-84.36447	3314.75	3233.188
33.78988	-84.3785	1751.5	1744.219
33.744	-84.37098	2590	-4404.25
33.7911	-84.36617	3126	1908.375
33.77011	-84.37048	2646.333	-904.0834
33.79253	-84.36735	2994.5	2099.188
33.78152	-84.37389	2265.667	624.4167
33.77507	-84.37908	1687.3	-239.775
33.76091	-84.41051	-1814	-2139
33.79275	-84.37648	1978	2129.531
33.75237	-84.39738	-352.5	-3282.75
33.7709	-84.4133	-2124.25	-799.0625
33.77673	-84.36975	2726.667	-17.72223
33.77856	-84.37709	1909	226.75
33.79079	-84.36607	3137	1866.438
33.76407	-84.41135	-1908	-1713.833
33.74448	-84.36942	2763	-4339.969
33.78794	-84.39902	-534.0001	1483.875
33.8013	-84.37621	2006.875	3275.438
33.75873	-84.40559	-1265	-2430.875
33.74271	-84.36687	3047.25	-4576.75
33.75666	-84.37019	2677.167	-2707
33.78834	-84.36526	3227.25	1538.375
33.76716	-84.40537	-1241.333	-1300.167
33.76553	-84.36812	2909.25	-1519.375
33.78796	-84.36752	2976	1486.25
33.77931	-84.41171	-1947.625	327.2813
33.78245	-84.38903	579.2501	748.6251
33.78432	-84.40123	-779.5001	999.5626
33.79597	-84.36516	3239	2560.875
33.79221	-84.37649	1977.375	2057.719
33.79398	-84.37399	2255	2295.25
33.76971	-84.36882	2830.667	-959.25
33.7935	-84.38335	1211.875	2229.656
33.75198	-84.39285	152.5	-3335.125
33.78822	-84.40131	-789.0001	1521.938
33.75914	-84.40856	-1597.667	-2375.167
33.76878	-84.41148	-1922	-1084.125
33.76904	-84.41098	-1866	-1049.125
33.77798	-84.38042	1539	148.6876
33.75319	-84.40229	-896.4667	-3172.742
33.79026	-84.37637	1989.375	1796.625
33.78432	-84.40517	-1218.222	998.7778
33.74578	-84.36491	3265.5	-4165.875
33.80163	-84.3792	1673.526	3319.987
33.77448	-84.38914	567.2501	-320
33.7633	-84.41247	-2031.5	-1818.375
33.78875	-84.39536	-127	1593.625
33.75098	-84.36407	3359.4	-3467.95
33.74454	-84.41222	-2005.25	-4331.688
33.77897	-84.38002	1583	281.625
33.76457	-84.41226	-2008.5	-1647.438
33.79859	-84.41153	-1927	2912.375
33.75864	-84.4088	-1623	-2442.981
33.7443	-84.38339	1208	-4364
33.77991	-84.37686	1935	408.6251
33.7449	-84.36842	2875.143	-4282.893
33.79639	-84.37342	2317.5	2617.875
33.76434	-84.37696	1924	-1678.95
